startTime:2020/12/25 15:34:15
toolVersion:1.0.7654.38979
PASS:104,FAIL:0,Total:104
Time:00:11:32
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,StartTime,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n1,384500,-60,21.14,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:54,NR_ACLR_UTRA2_L,63.28,35.2,99,dB,PASS
NR,n1,384500,-60,21.14,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:54,NR_ACLR_UTRA2_R,63.28,35.2,99,dB,PASS
NR,n1,384500,-60,19.63,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:57,NR_ACLR_L,54.62,30,99,dB,PASS
NR,n1,384500,-60,19.63,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:57,NR_ACLR_R,58.53,30,99,dB,PASS
NR,n1,384500,-60,19.63,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:57,NR_ACLR_UTRA1_L,57.07,32.2,99,dB,PASS
NR,n1,384500,-60,19.63,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:57,NR_ACLR_UTRA1_R,59.33,32.2,99,dB,PASS
NR,n1,384500,-60,19.63,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:57,NR_ACLR_UTRA2_L,62.22,35.2,99,dB,PASS
NR,n1,384500,-60,19.63,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:57,NR_ACLR_UTRA2_R,62.37,35.2,99,dB,PASS
NR,n1,384500,-60,20.05,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:0,NR_ACLR_L,41.44,30,99,dB,PASS
NR,n1,384500,-60,20.05,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:0,NR_ACLR_R,43.16,30,99,dB,PASS
NR,n1,384500,-60,20.05,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:0,NR_ACLR_UTRA1_L,42.36,32.2,99,dB,PASS
NR,n1,384500,-60,20.05,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:0,NR_ACLR_UTRA1_R,44.24,32.2,99,dB,PASS
NR,n1,384500,-60,20.05,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:0,NR_ACLR_UTRA2_L,59.14,35.2,99,dB,PASS
NR,n1,384500,-60,20.05,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:0,NR_ACLR_UTRA2_R,60.90,35.2,99,dB,PASS
NR,n1,384500,-60,19.14,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:4,NR_ACLR_L,54.56,30,99,dB,PASS
NR,n1,384500,-60,19.14,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:4,NR_ACLR_R,57.96,30,99,dB,PASS
NR,n1,384500,-60,19.14,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:4,NR_ACLR_UTRA1_L,56.86,32.2,99,dB,PASS
NR,n1,384500,-60,19.14,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:4,NR_ACLR_UTRA1_R,58.77,32.2,99,dB,PASS
NR,n1,384500,-60,19.14,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:4,NR_ACLR_UTRA2_L,61.60,35.2,99,dB,PASS
NR,n1,384500,-60,19.14,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:4,NR_ACLR_UTRA2_R,61.79,35.2,99,dB,PASS
NR,n1,384500,-60,19.72,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:7,NR_ACLR_L,41.90,30,99,dB,PASS
NR,n1,384500,-60,19.72,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:7,NR_ACLR_R,43.76,30,99,dB,PASS
NR,n1,384500,-60,19.72,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:7,NR_ACLR_UTRA1_L,42.76,32.2,99,dB,PASS
NR,n1,384500,-60,19.72,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:7,NR_ACLR_UTRA1_R,44.85,32.2,99,dB,PASS
NR,n1,384500,-60,19.72,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:36:7,NR_ACLR_UTRA2_L,59.08,35.2,99,dB,PASS
